date,SW_large,SW_middle,SW_small
2181,3106.78,4984.65,6957.44
2182,3102.17,4915.4,6866.92
2183,3071.25,4899.25,6849.17
2184,3078.96,4916.71,6901.14
2185,2991.22,4803.74,6746.53
2186,3019.21,4835.84,6825.85
2187,3021.85,4872.12,6909.21
2188,2996.65,4793.96,6797.64
2189,2792.04,4384.95,6216.7
2190,2803.05,4311.31,6100.72
2191,2850.07,4417.96,6271.31
2192,2660.47,4040.42,5717.5
2193,2715.02,4095.27,5768.54
2194,2584.91,3810.56,5352.87
2195,2602.66,3829.19,5348.35
2196,2555.91,3699.51,5133.78
2197,2603.29,3834.95,5332.45
2198,2522.77,3694.75,5133.43
2199,2530.2,3755.57,5236.53
2200,2605.11,3890.4,5439.56
2201,2565.09,3844.95,5392.17
2202,2493.03,3687.61,5154.82
2203,2517.64,3744.85,5243.5
2204,2526.32,3784.37,5306.54
2205,2375.17,3509.59,4893.63
2206,2365.88,3482.82,4833.42
2207,2307.03,3338.87,4600.63
2208,2381.86,3467.71,4780.95
2209,2341.52,3434.77,4716.98
2210,2388.62,3548.04,4895.61
2211,2377.06,3562.97,4924.09
2212,2406.35,3628.97,5029.95
2213,2387.8,3593.33,4977.96
2214,2370.8,3601.79,4979.7
2215,2444.15,3742.68,5197.39
2216,2463.98,3783.76,5277.77
2217,2455.88,3771.39,5259.16
2218,2452.86,3787.23,5286.69
2219,2507.51,3865.68,5397.27
2220,2480.68,3839.14,5367.75
2221,2497.57,3855.21,5390.04
2222,2350.59,3559.34,4957.99
2223,2374.37,3566.04,4956.18
2224,2324.1,3383.42,4654.97
2225,2364.29,3464.78,4757.54
2226,2457.92,3639.05,5000.67
2227,2462.81,3647.57,5017.23
2228,2500.72,3550.62,4845.94
2229,2504.41,3623.41,4967.15
2230,2507.28,3631.67,4996.37
2231,2483.76,3543.16,4874.01
2232,2435.61,3483.12,4795.59
2233,2442.04,3475.32,4784.55
2234,2475.24,3595.69,4962.38
2235,2487.33,3559.97,4921.59
2236,2504.01,3518.89,4859.76
2237,2526.44,3640.61,5035.54
2238,2561.44,3770.24,5227.56
2239,2628.19,3863.44,5371.17
2240,2607.83,3847.03,5358.31
2241,2618.46,3874.64,5412.05
2242,2574.09,3816.88,5323.2
2243,2585.08,3838.97,5375.07
2244,2560.24,3817.01,5345.35
2245,2535.99,3746.45,5234.02
2246,2599.2,3880.63,5428.66
2247,2600.1,3887.96,5428.34
2248,2601.69,3871.89,5391.76
2249,2633.21,3971.93,5540.54
2250,2625.24,3987.28,5576.03
2251,2586.37,3921.75,5487.34
2252,2566.72,3886.57,5436.32
2253,2600.42,3967.38,5565.83
2254,2590.72,3938.79,5519.1
2255,2624.91,3997.62,5603.78
2256,2636,4031.14,5661.89
2257,2634.84,4015.9,5657.65
2258,2598.74,3950.9,5567.86
2259,2605.77,3964.12,5596.82
2260,2565.02,3791.94,5328.51
2261,2547.43,3755.22,5269.4
2262,2560.19,3777.48,5314.05
2263,2548.36,3758.83,5283.51
2264,2561.26,3796.42,5347.71
2265,2549.49,3783.19,5329.92
2266,2546.28,3770.6,5307.9
2267,2542.18,3765.3,5305.14
2268,2586.05,3872.04,5473.98
2269,2582.23,3871.28,5478.74
2270,2584.39,3890.55,5517.56
2271,2518.53,3749.09,5300.19
2272,2468.26,3620.13,5092.22
2273,2472.09,3615.9,5081.04
2274,2482.1,3606.5,5050.93
2275,2490.57,3601.23,5059.28
2276,2477.23,3588.01,5049.64
2277,2491.71,3642.25,5143.08
2278,2484.26,3638.66,5136.02
2279,2472.91,3548.59,4984.96
2280,2466.92,3567.62,5020.49
2281,2480.63,3598.83,5079.72
2282,2486.58,3638.61,5162.42
2283,2467.52,3602.9,5097.39
2284,2465.38,3587.06,5077.67
2285,2468.93,3600.21,5108.36
2286,2466.17,3594.81,5103.06
2287,2471.82,3577.1,5072.55
2288,2556.52,3719.97,5288.24
2289,2547.14,3736.97,5328.35
2290,2552.61,3757.93,5384.35
2291,2570.95,3779.36,5396.28
2292,2561.09,3788.68,5414.23
2293,2560.21,3784.02,5418.02
2294,2550.99,3771.02,5404.72
2295,2475.27,3602.41,5150.46
2296,2484.21,3606.7,5173.26
2297,2514.17,3712.36,5349.61
2298,2496.28,3695.28,5348.98
2299,2508.7,3716.5,5384.04
2300,2510.78,3719.59,5411.49
2301,2507.41,3683.38,5342.42
2302,2528.5,3736.73,5437.37
2303,2515.48,3722.41,5414.23
2304,2481.12,3682.86,5360.14
2305,2512.87,3768.25,5492.13
2306,2523.7,3809.41,5540.43
2307,2537.59,3815.8,5551.58
2308,2540.17,3820.16,5543.9
2309,2542.29,3807.89,5533.54
2310,2589.05,3882.24,5643.15
2311,2594.42,3905.75,5664.88
2312,2600.17,3923.24,5692.73
2313,2597.68,3929.78,5701.05
2314,2581.66,3919,5686.63
2315,2591.85,3926.47,5663.22
2316,2649.34,3983.9,5721.74
2317,2654.05,4023,5766.09
2318,2649.01,4024.69,5775.82
2319,2649.64,4014.27,5746.71
2320,2638.43,3996.85,5719.78
2321,2625.03,4007.3,5751.43
2322,2615.66,4002.13,5741.97
2323,2628.28,4019.61,5744.78
2324,2602.83,3991.87,5698.33
2325,2602.63,4003.1,5701.11
2326,2634.41,4053.59,5767.7
2327,2600.03,3897.99,5507.13
2328,2600.79,3900.46,5493.97
2329,2590.53,3872.44,5452
2330,2571.47,3816.1,5365.69
2331,2577.4,3849.45,5417.83
2332,2578.14,3863.17,5442.33
2333,2578.84,3886.43,5484.23
2334,2578.71,3874.15,5449.85
2335,2596.56,3926.13,5515.56
2336,2613.92,3964.96,5569.67
2337,2603.6,3952.45,5553.27
2338,2601.22,3898.19,5461.21
2339,2648.46,3939.74,5516.65
2340,2724.49,4038.16,5641.44
2341,2702.02,4053.36,5677.19
2342,2700.42,4061.78,5700.47
2343,2691.74,4057.95,5704.68
2344,2694.54,4063.96,5716.58
2345,2671.51,4015.86,5645.72
2346,2676.25,4016.27,5654.59
2347,2667.93,4019.19,5668.79
2348,2654.1,3983.1,5626.56
2349,2652.18,3995.94,5653.05
2350,2650.11,4005.3,5663.81
2351,2656.12,4001.93,5662.46
2352,2663.17,4008.53,5660.87
2353,2645.76,3978.16,5614.6
2354,2657.21,3962.7,5585.99
2355,2662.27,3981.79,5610.33
2356,2678.2,4038.96,5702.35
2357,2676.69,4036.05,5700.05
2358,2674.5,4041.61,5722.47
2359,2659.91,4012.32,5680.28
2360,2617.93,3901.85,5505.79
2361,2613.44,3917.71,5543.46
2362,2595.52,3895.88,5512.45
2363,2615.05,3933.97,5572.4
2364,2609.2,3929.42,5569.4
2365,2612.93,3938.66,5578.56
2366,2627.21,3959.38,5604.62
2367,2618.27,3945.22,5582.07
2368,2577.77,3864.96,5458.51
2369,2593.02,3891.47,5496.98
2370,2583.33,3886.3,5483.37
2371,2594.64,3896.81,5495.47
2372,2601.68,3912.69,5522.35
2373,2631.81,3986,5638.37
2374,2640.89,4003.32,5674.62
2375,2632.79,4001.76,5674.58
2376,2634.5,4000.63,5680.53
2377,2637.45,3989.96,5672.69
2378,2617.45,3958.88,5616.85
2379,2652.4,4015.36,5702.64
2380,2648.82,4005.67,5688.89
2381,2651.24,4012.88,5707.81
2382,2663.08,3996.71,5678
2383,2696.47,4035.18,5720.81
2384,2696.42,4047.39,5741.36
2385,2684.72,4029.28,5711.76
2386,2677.57,4019.4,5711.88
2387,2676.59,3985.03,5659.05
2388,2671.7,3987.42,5650.15
2389,2687.89,4018.03,5706.6
2390,2667.51,3985.85,5661.12
2391,2693,4009.2,5686.31
2392,2686.65,3990.84,5667.35
2393,2689.47,3997.77,5662.14
2394,2700.06,4018.91,5693.98
2395,2680.02,3990.11,5649.59
2396,2707.2,4040.91,5721.59
2397,2730.54,4072.18,5755.18
2398,2742.52,4090.65,5778.98
2399,2738.91,4102.25,5804.89
2400,2738.57,4109.97,5810.43
2401,2743.35,4100.59,5796.63
2402,2725.47,4076.51,5778.51
2403,2746.51,4079.64,5793.56
2404,2769.49,4113.1,5840.77
2405,2779.15,4093,5804.44
2406,2790.45,4093.17,5774.58
2407,2816.61,4113.98,5792.42
2408,2831.04,4131.38,5796.27
2409,2859.36,4108.79,5742.22
2410,2835.92,4089.2,5729.5
2411,2859.99,4112.85,5755.87
2412,2832.51,4052.03,5664
2413,2784.98,4024.59,5632.17
2414,2777.28,4021.33,5636.07
2415,2789,4058.51,5694.16
2416,2786.79,4040.39,5659.2
2417,2808.78,4029.8,5640.67
2418,2754.41,3865.08,5371.33
2419,2747.79,3885.06,5390.24
2420,2729.89,3853.31,5351.8
2421,2692.27,3867.72,5395.35
2422,2694.43,3891.36,5438.08
2423,2681.41,3884.61,5431.5
2424,2666.7,3869.18,5422.4
2425,2690.31,3902.34,5456.69
2426,2686.1,3899.51,5458.07
2427,2665.98,3864,5400.23
2428,2678.53,3869.22,5417.87
2429,2670.54,3864.43,5417.46
2430,2660.32,3848.44,5399.91
2431,2659.54,3836.52,5380.39
2432,2673.51,3839.26,5383.95
2433,2701.77,3865.4,5427.46
2434,2722.47,3902.65,5492.83
2435,2722.25,3902.95,5492.2
2436,2706.96,3876.64,5453.38
2437,2717.64,3899.08,5480.62
2438,2713.22,3886.74,5456.64
2439,2696.78,3848.43,5399.2
2440,2685.68,3813.44,5350.1
2441,2689.94,3778.36,5261.57
2442,2696.16,3709.39,5068.64
2443,2700.78,3734.26,5123.57
2444,2712.49,3727.59,5102.4
2445,2703.83,3714.2,5081.14
2446,2724.3,3755.77,5158.32
2447,2729.72,3783.66,5202.53
2448,2730.17,3776.99,5181.42
2449,2738.6,3791.58,5196.39
2450,2747.88,3818.43,5231.46
2451,,,
2452,,,
2453,,,
2454,,,
2455,,,
2456,,,
2457,,,
2458,,,
2459,,,
2460,,,
2461,,,
2462,,,
2463,,,
2464,,,
2465,,,
2466,,,
2467,,,
2468,,,
2469,,,
2470,,,
2471,,,
2472,,,
2473,,,
2474,,,
2475,,,
2476,,,
2477,,,
2478,,,
2479,,,
2480,,,
2481,,,
2482,,,
2483,,,
2484,,,
2485,,,
2486,,,
2487,,,
2488,,,
2489,,,
2490,,,
2491,,,
2492,,,
2493,,,
2494,,,
2495,,,
2496,,,
2497,,,
