date,SW_large,SW_middle,SW_small
2011-05-25,2429.05,3182.72,3589.50
2011-05-26,2422.05,3152.20,3552.37
2011-05-27,2413.75,3083.52,3422.90
2011-05-30,2411.18,3039.36,3357.22
2011-05-31,2449.24,3098.62,3434.22
2011-06-01,2448.37,3126.38,3473.99
2011-06-02,2406.99,3089.73,3421.64
2011-06-03,2430.72,3138.83,3481.10
2011-06-07,2445.44,3161.74,3517.96
2011-06-08,2445.88,3175.57,3539.75
2011-06-09,2400.44,3110.22,3454.84
2011-06-10,2408.41,3115.68,3465.94
2011-06-13,2398.76,3113.53,3466.14
2011-06-14,2433.98,3159.01,3519.41
2011-06-15,2409.16,3127.97,3487.52
2011-06-16,2374.82,3062.79,3404.75
2011-06-17,2355.33,3019.13,3353.53
2011-06-20,2342.49,2978.65,3308.62
2011-06-21,2369.75,3013.85,3356.51
2011-06-22,2370.36,3003.43,3351.38
2011-06-23,2410.56,3061.61,3413.83
2011-06-24,2468.43,3140.47,3493.53
2011-06-27,2473.50,3175.14,3543.45
2011-06-28,2477.67,3182.42,3553.21
2011-06-29,2444.51,3143.65,3505.80
2011-06-30,2480.55,3191.57,3554.84
2011-07-01,2483.27,3208.06,3575.78
2011-07-04,2541.53,3290.70,3658.93
2011-07-05,2540.66,3310.52,3685.60
2011-07-06,2533.35,3317.36,3698.37
2011-07-07,2521.94,3318.47,3696.86
2011-07-08,2526.78,3315.96,3691.97
2011-07-11,2528.55,3343.84,3727.15
2011-07-12,2483.50,3293.72,3669.68
2011-07-13,2524.00,3353.93,3743.47
2011-07-14,2530.67,3380.31,3776.54
2011-07-15,2541.36,3405.35,3803.78
2011-07-18,2533.73,3412.56,3808.15
2011-07-19,2513.32,3372.43,3768.03
2011-07-20,2509.61,3370.86,3773.56
2011-07-21,2483.86,3324.01,3724.46
2011-07-22,2490.63,3334.63,3744.87
2011-07-25,2412.03,3209.06,3588.98
2011-07-26,2419.45,3221.73,3609.17
2011-07-27,2433.50,3280.97,3668.59
2011-07-28,2417.28,3263.38,3650.80
2011-07-29,2414.36,3226.28,3614.89
2011-08-01,2416.90,3240.25,3633.88
2011-08-02,2398.26,3219.18,3612.92
2011-08-03,2396.64,3228.71,3624.37
2011-08-04,2400.74,3242.12,3640.21
2011-08-05,2348.77,3185.72,3556.78
2011-08-08,2268.77,3045.05,3366.16
2011-08-09,2273.12,3042.68,3356.40
2011-08-10,2293.15,3082.21,3409.94
2011-08-11,2327.02,3130.69,3473.05
2011-08-12,2331.68,3160.26,3515.64
2011-08-15,2367.07,3197.99,3572.12
2011-08-16,2351.11,3170.88,3547.94
2011-08-17,2341.91,3156.08,3540.28
2011-08-18,2301.50,3096.86,3476.33
2011-08-19,2278.68,3070.33,3443.86
2011-08-22,2253.63,3041.10,3426.55
2011-08-23,2289.30,3084.68,3485.26
2011-08-24,2279.42,3081.41,3479.97
2011-08-25,2357.34,3148.39,3547.13
2011-08-26,2353.63,3154.11,3563.31
2011-08-29,2311.90,3124.70,3538.07
2011-08-30,2305.11,3092.59,3507.61
2011-08-31,2311.26,3075.75,3491.04
2011-09-01,2303.57,3049.07,3466.26
2011-09-02,2278.83,3015.16,3425.48
2011-09-05,2230.84,2939.14,3344.61
2011-09-06,2214.13,2914.20,3322.97
2011-09-07,2258.37,2980.44,3406.43
2011-09-08,2240.25,2953.10,3368.39
2011-09-09,2237.53,2934.88,3349.03
2011-09-13,2214.00,2882.91,3295.93
2011-09-14,2223.22,2912.42,3335.19
2011-09-15,2219.08,2916.34,3339.17
2011-09-16,2223.28,2918.02,3340.57
2011-09-19,2178.37,2861.78,3276.71
2011-09-20,2186.86,2872.85,3298.18
2011-09-21,2252.45,2959.16,3390.60
2011-09-22,2182.59,2871.37,3295.74
2011-09-23,2169.26,2848.78,3267.77
2011-09-26,2118.44,2802.96,3216.20
2011-09-27,2141.97,2813.66,3228.02
2011-09-28,2121.98,2767.84,3167.82
2011-09-29,2106.61,2689.58,3057.81
2011-09-30,2103.06,2676.40,3045.81
2011-10-10,2082.20,2655.89,3033.76
2011-10-11,2079.84,2641.52,3028.63
2011-10-12,2155.80,2734.24,3134.20
2011-10-13,2169.72,2768.22,3178.76
2011-10-14,2162.26,2757.31,3163.30
2011-10-17,2172.55,2767.57,3174.37
2011-10-18,2113.00,2685.37,3072.79
2011-10-19,2104.73,2670.13,3058.47
2011-10-20,2055.64,2594.88,2965.15
2011-10-21,2047.67,2551.58,2911.78
2011-10-24,2105.64,2600.91,2959.90
2011-10-25,2144.03,2673.51,3039.57
2011-10-26,2164.55,2704.88,3066.66
2011-10-27,2171.15,2701.55,3071.49
2011-10-28,2212.60,2764.27,3135.80
2011-10-31,2199.50,2778.21,3157.10
2011-11-01,2201.41,2776.58,3161.00
2011-11-02,2236.83,2829.50,3213.99
2011-11-03,2236.85,2849.07,3232.99
2011-11-04,2251.25,2871.97,3260.45
2011-11-07,2227.93,2858.13,3247.91
2011-11-08,2222.47,2826.90,3208.16
2011-11-09,2240.11,2871.10,3261.03
2011-11-10,2196.64,2833.30,3214.42
2011-11-11,2191.92,2830.20,3214.41
2011-11-14,2236.37,2894.40,3293.47
2011-11-15,2229.70,2908.18,3321.36
2011-11-16,2169.92,2832.78,3240.33
2011-11-17,2164.19,2824.07,3239.98
2011-11-18,2119.88,2745.19,3147.39
2011-11-21,2121.65,2746.28,3154.28
2011-11-22,2121.14,2741.42,3150.54
2011-11-23,2100.57,2726.20,3137.43
2011-11-24,2105.16,2723.28,3134.28
2011-11-25,2090.14,2705.38,3112.98
2011-11-28,2091.70,2709.62,3116.05
2011-11-29,2119.57,2755.72,3166.34
2011-11-30,2050.88,2646.72,3031.34
2011-12-01,2102.99,2697.38,3094.91
2011-12-02,2084.29,2642.21,3028.59
2011-12-05,2057.92,2564.47,2923.91
2011-12-06,2053.03,2565.34,2924.72
2011-12-07,2063.76,2572.70,2932.30
2011-12-08,2061.17,2572.70,2929.99
2011-12-09,2043.35,2548.21,2899.93
2011-12-12,2023.48,2514.58,2863.11
2011-12-13,1981.59,2432.56,2754.11
2011-12-14,1964.86,2389.15,2697.25
2011-12-15,1920.43,2328.72,2620.85
2011-12-16,1959.77,2394.70,2696.67
2011-12-19,1955.31,2401.08,2700.18
2011-12-20,1950.97,2391.45,2690.74
2011-12-21,1922.60,2333.05,2623.09
2011-12-22,1925.87,2311.79,2577.27
2011-12-23,1940.96,2330.52,2597.81
2011-12-26,1922.03,2315.04,2580.61
2011-12-27,1899.86,2263.31,2505.59
2011-12-28,1904.17,2255.63,2486.24
2011-12-29,1907.93,2255.91,2486.35
2011-12-30,1935.84,2300.37,2529.24
2012-01-04,1901.48,2240.31,2462.13
2012-01-05,1889.95,2160.53,2352.36
2012-01-06,1903.00,2165.66,2362.84
2012-01-09,1965.64,2248.91,2464.71
2012-01-10,2027.31,2340.09,2569.50
2012-01-11,2015.51,2343.01,2574.97
2012-01-12,2015.75,2338.08,2573.60
2012-01-13,1985.86,2260.88,2473.84
2012-01-16,1950.07,2183.65,2389.43
2012-01-17,2041.53,2306.13,2524.30
2012-01-18,2011.33,2255.10,2464.50
2012-01-19,2051.62,2280.84,2486.14
2012-01-20,2081.90,2312.96,2519.54
2012-01-30,2044.84,2294.30,2504.93
2012-01-31,2047.60,2296.27,2507.14
2012-02-01,2018.43,2275.50,2488.30
2012-02-02,2066.57,2319.14,2538.19
2012-02-03,2080.84,2354.10,2584.51
2012-02-06,2077.87,2371.42,2611.00
2012-02-07,2039.54,2332.01,2566.07
2012-02-08,2096.56,2394.81,2638.75
2012-02-09,2096.15,2408.29,2663.42
2012-02-10,2098.40,2419.58,2680.49
2012-02-13,2094.81,2438.09,2715.94
2012-02-14,2084.50,2437.30,2720.33
2012-02-15,2106.41,2471.17,2765.06
2012-02-16,2094.52,2465.78,2765.89
2012-02-17,2096.18,2459.56,2756.01
2012-02-20,2099.66,2465.12,2761.85
2012-02-21,2116.51,2495.24,2797.35
2012-02-22,2143.13,2547.25,2852.67
2012-02-23,2149.39,2555.98,2860.00
2012-02-24,2184.49,2591.35,2897.82
2012-02-27,2192.42,2600.55,2899.78
2012-02-28,2198.64,2589.19,2877.78
2012-02-29,2176.07,2556.49,2839.24
2012-03-01,2174.21,2564.52,2860.79
2012-03-02,2211.69,2617.42,2918.73
2012-03-05,2195.23,2616.03,2928.80
2012-03-06,2161.63,2581.79,2904.98
2012-03-07,2146.58,2563.16,2888.28
2012-03-08,2173.03,2602.32,2933.14
2012-03-09,2195.53,2641.80,2975.84
2012-03-12,2183.83,2660.08,2994.22
2012-03-13,2205.93,2685.41,3023.61
2012-03-14,2147.13,2576.69,2883.12
2012-03-15,2131.66,2550.31,2848.99
2012-03-16,2160.34,2610.12,2927.18
2012-03-19,2163.09,2635.69,2972.07
2012-03-20,2128.06,2576.93,2901.94
2012-03-21,2128.34,2586.52,2912.31
2012-03-22,2126.89,2573.22,2903.11
2012-03-23,2104.30,2523.52,2843.68
2012-03-26,2107.07,2519.47,2837.93
2012-03-27,2098.55,2514.62,2831.22
2012-03-28,2043.68,2409.43,2696.33
2012-03-29,2018.28,2370.52,2637.78
2012-03-30,2031.02,2364.11,2625.26
2012-04-05,2076.50,2439.76,2713.16
2012-04-06,2081.14,2450.12,2738.75
2012-04-09,2061.94,2419.93,2705.45
2012-04-10,2082.02,2444.80,2738.27
2012-04-11,2082.48,2449.26,2753.51
2012-04-12,2124.28,2493.44,2815.14
2012-04-13,2131.66,2512.64,2840.20
2012-04-16,2125.49,2512.15,2851.44
2012-04-17,2098.83,2480.41,2810.54
2012-04-18,2146.49,2535.70,2876.61
2012-04-19,2143.48,2529.02,2873.87
2012-04-20,2169.60,2547.83,2901.30
2012-04-23,2152.89,2517.13,2859.58
2012-04-24,2154.52,2497.41,2838.05
2012-04-25,2170.73,2524.14,2884.45
2012-04-26,2173.00,2525.23,2867.59
2012-04-27,2170.14,2508.08,2840.43
2012-05-02,2218.17,2554.71,2872.59
2012-05-03,2223.90,2571.66,2885.19
2012-05-04,2242.86,2595.66,2906.16
2012-05-07,2240.76,2620.23,2929.69
2012-05-08,2232.21,2618.20,2932.12
2012-05-09,2190.42,2569.51,2884.46
2012-05-10,2190.81,2577.03,2895.35
2012-05-11,2174.74,2563.51,2877.72
2012-05-14,2156.60,2552.92,2876.45
2012-05-15,2160.15,2549.32,2867.39
2012-05-16,2125.33,2514.81,2833.53
2012-05-17,2158.03,2549.07,2874.82
2012-05-18,2126.02,2510.64,2820.40
2012-05-21,2136.25,2515.08,2813.99
2012-05-22,2169.49,2549.82,2859.15
2012-05-23,2160.05,2545.82,2856.28
2012-05-24,2141.72,2527.09,2833.68
2012-05-25,2123.92,2498.93,2800.16
2012-05-28,2157.18,2536.78,2838.28
2012-05-29,2186.12,2578.54,2881.52
2012-05-30,2177.55,2581.77,2889.05
2012-05-31,2167.69,2582.37,2897.03
2012-06-01,2170.30,2578.45,2890.69
2012-06-04,2111.56,2499.91,2790.71
2012-06-05,2112.01,2494.76,2788.29
2012-06-06,2112.80,2486.24,2775.33
2012-06-07,2101.50,2471.07,2758.82
2012-06-08,2086.14,2459.97,2747.03
2012-06-11,2113.34,2506.07,2796.05
2012-06-12,2099.31,2491.98,2781.71
2012-06-13,2133.33,2535.18,2833.95
2012-06-14,2115.69,2523.03,2814.27
2012-06-15,2123.37,2520.75,2814.71
2012-06-18,2134.72,2540.03,2843.85
2012-06-19,2116.92,2519.31,2823.31
2012-06-20,2111.80,2507.08,2809.82
2012-06-21,2078.68,2472.64,2771.39
2012-06-25,2034.91,2407.88,2698.24
2012-06-26,2033.92,2404.16,2693.93
2012-06-27,2029.43,2394.96,2686.01
2012-06-28,2013.13,2364.38,2645.59
2012-06-29,2043.64,2398.51,2682.31
2012-07-02,2046.74,2419.50,2713.60
2012-07-03,2050.18,2422.08,2721.11
2012-07-04,2047.98,2411.45,2708.92
2012-07-05,2022.14,2365.30,2642.44
2012-07-06,2056.66,2413.50,2692.96
2012-07-09,2010.29,2358.89,2622.77
2012-07-10,2003.96,2334.75,2596.60
2012-07-11,2016.76,2363.13,2622.62
2012-07-12,2034.24,2394.65,2662.61
2012-07-13,2037.11,2384.53,2647.74
2012-07-16,1996.93,2307.42,2539.20
2012-07-17,2009.20,2320.17,2559.84
2012-07-18,2006.99,2330.85,2581.29
2012-07-19,2015.76,2348.36,2615.85
2012-07-20,1994.10,2328.00,2604.38
2012-07-23,1963.41,2306.52,2580.87
2012-07-24,1971.84,2318.53,2601.81
2012-07-25,1959.80,2299.61,2580.89
2012-07-26,1950.12,2283.20,2554.85
2012-07-27,1952.53,2272.27,2538.39
2012-07-30,1943.67,2237.73,2480.89
2012-07-31,1945.84,2200.37,2435.46
2012-08-01,1965.87,2238.73,2477.99
2012-08-02,1945.04,2221.97,2462.29
2012-08-03,1957.60,2263.65,2517.01
2012-08-06,1982.45,2315.26,2579.74
2012-08-07,1983.11,2333.11,2611.15
2012-08-08,1983.99,2327.97,2602.51
2012-08-09,2001.24,2359.41,2641.40
2012-08-10,1990.09,2352.96,2640.99
2012-08-13,1948.92,2305.79,2581.89
2012-08-14,1952.49,2319.28,2609.20
2012-08-15,1931.55,2295.46,2580.78
2012-08-16,1922.49,2279.70,2559.55
2012-08-17,1917.70,2277.46,2561.06
2012-08-20,1907.46,2276.34,2570.76
2012-08-21,1914.89,2306.26,2613.35
2012-08-22,1899.99,2285.98,2593.55
2012-08-23,1904.78,2297.41,2614.23
2012-08-24,1885.75,2254.22,2559.50
2012-08-27,1847.29,2198.38,2501.25
2012-08-28,1856.72,2204.32,2520.91
2012-08-29,1836.84,2184.65,2510.48
2012-08-30,1836.71,2152.75,2466.10
2012-08-31,1830.24,2157.65,2474.43
2012-09-03,1848.88,2197.35,2518.70
2012-09-04,1830.65,2171.05,2495.62
2012-09-05,1825.42,2180.28,2512.43
2012-09-06,1840.19,2202.72,2540.39
2012-09-07,1922.32,2290.94,2624.71
2012-09-10,1927.79,2312.06,2652.02
2012-09-11,1914.89,2301.89,2645.55
2012-09-12,1920.49,2318.61,2665.03
2012-09-13,1903.35,2288.94,2625.00
2012-09-14,1918.58,2295.41,2627.66
2012-09-17,1872.28,2228.71,2550.58
2012-09-18,1852.34,2214.05,2543.92
2012-09-19,1860.87,2234.93,2565.43
2012-09-20,1821.95,2172.05,2481.41
2012-09-21,1825.85,2161.86,2459.29
2012-09-24,1838.84,2180.60,2475.49
2012-09-25,1835.43,2166.80,2456.71
2012-09-26,1816.85,2120.89,2394.36
2012-09-27,1873.00,2172.81,2446.49
2012-09-28,1907.07,2214.54,2488.70
2012-10-08,1887.18,2200.90,2482.43
2012-10-09,1928.34,2257.68,2547.16
2012-10-10,1929.94,2276.30,2575.84
2012-10-11,1913.31,2245.70,2534.96
2012-10-12,1915.44,2238.55,2531.02
2012-10-15,1908.49,2223.85,2516.24
2012-10-16,1911.53,2231.36,2523.62
2012-10-17,1913.36,2237.10,2529.75
2012-10-18,1942.66,2274.56,2572.06
2012-10-19,1939.12,2269.88,2564.53
2012-10-22,1946.85,2277.24,2578.06
2012-10-23,1922.91,2246.96,2550.93
2012-10-24,1919.82,2239.44,2549.29
2012-10-25,1906.25,2218.32,2522.21
2012-10-26,1871.00,2172.74,2471.84
2012-10-29,1860.93,2164.87,2470.68
2012-10-30,1865.46,2164.08,2474.92
2012-10-31,1879.17,2168.84,2483.94
2012-11-01,1915.13,2209.76,2528.23
2012-11-02,1922.43,2220.60,2542.40
2012-11-05,1918.54,2210.93,2530.31
2012-11-06,1910.93,2197.96,2510.58
2012-11-07,1906.98,2195.71,2507.24
2012-11-08,1873.67,2144.86,2443.88
2012-11-09,1869.94,2137.41,2435.69
2012-11-12,1879.81,2145.28,2453.54
2012-11-13,1848.29,2102.58,2402.02
2012-11-14,1857.32,2107.74,2406.47
2012-11-15,1834.36,2072.38,2362.12
2012-11-16,1820.86,2058.15,2347.94
2012-11-19,1818.12,2061.07,2357.62
2012-11-20,1809.48,2054.77,2348.88
2012-11-21,1834.94,2077.87,2372.78
2012-11-22,1821.03,2052.98,2344.25
2012-11-23,1834.39,2059.40,2352.70
2012-11-26,1822.07,2033.43,2322.93
2012-11-27,1805.08,1971.95,2231.93
2012-11-28,1789.03,1932.89,2178.39
2012-11-29,1777.85,1916.64,2155.39
2012-11-30,1798.51,1941.85,2186.45
2012-12-03,1774.70,1896.87,2132.11
2012-12-04,1793.07,1921.68,2158.03
2012-12-05,1856.91,1993.52,2239.01
2012-12-06,1854.33,1987.52,2238.30
2012-12-07,1889.34,2030.27,2291.94
2012-12-10,1909.12,2064.53,2329.36
2012-12-11,1898.56,2053.18,2312.61
2012-12-12,1907.99,2052.11,2312.85
2012-12-13,1886.83,2026.79,2281.10
2012-12-14,1983.66,2113.88,2373.59
2012-12-17,1993.72,2126.16,2388.39
2012-12-18,1995.31,2122.49,2382.71
2012-12-19,1997.89,2130.22,2392.17
2012-12-20,2008.92,2146.63,2396.18
2012-12-21,1996.83,2144.96,2395.78
2012-12-24,2003.21,2158.26,2412.65
2012-12-25,2060.81,2207.84,2469.49
2012-12-26,2066.97,2234.71,2504.86
2012-12-27,2056.40,2217.40,2481.63
2012-12-28,2086.58,2242.97,2511.07
2012-12-31,2124.76,2272.84,2536.01
2013-01-04,2130.29,2257.53,2523.82
2013-01-07,2140.00,2277.74,2551.41
2013-01-08,2125.99,2302.45,2585.43
2013-01-09,2126.42,2309.24,2590.80
2013-01-10,2130.10,2320.03,2609.89
2013-01-11,2090.82,2268.37,2546.77
2013-01-14,2169.82,2351.36,2636.82
2013-01-15,2182.99,2393.47,2687.08
2013-01-16,2165.96,2391.54,2685.30
2013-01-17,2146.59,2363.78,2654.06
2013-01-18,2183.25,2402.97,2696.72
2013-01-21,2197.20,2418.12,2718.40
2013-01-22,2188.78,2384.05,2669.32
2013-01-23,2198.74,2389.96,2674.60
2013-01-24,2181.53,2342.06,2614.75
2013-01-25,2169.94,2344.29,2607.50
2013-01-28,2239.23,2404.75,2673.98
2013-01-29,2259.93,2423.59,2698.94
2013-01-30,2272.38,2433.74,2704.65
2013-01-31,2270.54,2422.46,2689.34
2013-02-01,2322.40,2444.47,2707.09
2013-02-04,2327.08,2431.10,2691.64
2013-02-05,2344.49,2461.44,2714.62
2013-02-06,2348.45,2473.95,2731.74
2013-02-07,2329.83,2489.52,2739.60
2013-02-08,2335.63,2526.99,2778.03
2013-02-18,2303.38,2529.78,2800.40
2013-02-19,2260.77,2477.59,2755.97
2013-02-20,2271.47,2530.11,2807.18
2013-02-21,2193.18,2469.70,2751.91
2013-02-22,2179.39,2464.75,2747.05
2013-02-25,2185.55,2486.53,2777.32
2013-02-26,2155.89,2451.53,2735.99
2013-02-27,2180.92,2455.78,2739.14
2013-02-28,2249.80,2506.21,2794.68
2013-03-01,2243.42,2531.31,2828.50
2013-03-04,2134.96,2446.67,2729.01
2013-03-05,2202.65,2500.97,2788.57
2013-03-06,2225.27,2532.61,2837.19
2013-03-07,2198.72,2500.51,2808.71
2013-03-08,2188.82,2475.97,2782.07
2013-03-11,2175.36,2474.89,2780.95
2013-03-12,2147.37,2415.82,2711.57
2013-03-13,2124.68,2389.18,2690.19
2013-03-14,2130.74,2396.97,2701.22
2013-03-15,2134.41,2407.02,2701.79
2013-03-18,2102.37,2376.47,2670.30
2013-03-19,2121.24,2386.53,2676.42
2013-03-20,2196.14,2447.12,2744.85
2013-03-21,2198.84,2471.23,2773.76
2013-03-22,2201.83,2476.12,2783.87
2013-03-25,2198.47,2467.06,2784.54
2013-03-26,2164.43,2450.49,2766.66
2013-03-27,2171.29,2459.28,2772.25
2013-03-28,2097.98,2395.52,2689.00
2013-03-29,2093.50,2393.59,2690.13
2013-04-01,2090.39,2408.47,2709.77
2013-04-02,2085.68,2376.79,2673.55
2013-04-03,2085.37,2357.13,2646.86
2013-04-08,2075.36,2365.62,2656.92
2013-04-09,2090.05,2384.36,2684.14
2013-04-10,2087.54,2375.74,2677.79
2013-04-11,2082.37,2366.07,2668.57
2013-04-12,2069.12,2352.33,2645.28
2013-04-15,2049.45,2321.25,2608.48
2013-04-16,2069.06,2343.51,2634.33
2013-04-17,2067.35,2365.66,2656.22
2013-04-18,2072.30,2371.77,2665.94
2013-04-19,2133.08,2420.76,2719.02
2013-04-22,2129.30,2434.57,2738.15
2013-04-23,2061.39,2366.38,2660.38
2013-04-24,2099.71,2417.54,2716.58
2013-04-25,2077.49,2377.53,2670.50
2013-04-26,2061.43,2339.98,2623.43
2013-05-02,2064.93,2346.81,2640.73
2013-05-03,2100.94,2393.69,2695.38
2013-05-06,2127.82,2435.03,2745.71
2013-05-07,2129.87,2443.38,2753.34
2013-05-08,2139.79,2465.31,2779.27
2013-05-09,2124.51,2468.49,2782.10
2013-05-10,2134.52,2479.54,2803.46
2013-05-13,2122.77,2489.30,2817.31
2013-05-14,2090.07,2459.50,2787.34
2013-05-15,2099.43,2493.78,2823.05
2013-05-16,2138.00,2525.19,2848.04
2013-05-17,2169.85,2566.75,2886.16
2013-05-20,2184.09,2597.71,2928.83
2013-05-21,2186.00,2628.24,2970.02
2013-05-22,2189.06,2609.27,2942.45
2013-05-23,2157.81,2588.11,2921.66
2013-05-24,2167.37,2628.04,2966.03
2013-05-27,2167.51,2651.03,3000.22
2013-05-28,2208.46,2655.73,2996.01
2013-05-29,2204.15,2673.28,3017.18
2013-05-30,2195.76,2675.83,3023.50
2013-05-31,2173.30,2650.13,3009.79
2013-06-03,2169.05,2634.37,2988.18
2013-06-04,2140.11,2581.01,2928.65
2013-06-05,2135.51,2588.48,2942.05
2013-06-06,2108.17,2551.36,2891.47
2013-06-07,2072.20,2505.90,2846.38
2013-06-13,2003.54,2437.54,2768.43
2013-06-14,2015.76,2486.81,2822.50
2013-06-17,2005.18,2493.47,2832.20
2013-06-18,2019.08,2497.97,2840.43
2013-06-19,2002.81,2485.80,2823.79
2013-06-20,1938.46,2397.98,2735.03
2013-06-21,1937.52,2386.02,2716.80
2013-06-24,1815.91,2238.41,2551.90
2013-06-25,1812.77,2226.18,2546.15
2013-06-26,1813.07,2273.66,2600.68
2013-06-27,1809.98,2243.23,2548.05
2013-06-28,1846.82,2248.43,2540.02
2013-07-01,1856.57,2298.18,2592.39
2013-07-02,1861.96,2337.60,2639.73
2013-07-03,1845.13,2347.10,2639.59
2013-07-04,1858.16,2364.66,2660.39
2013-07-05,1862.40,2347.49,2645.41
2013-07-08,1815.01,2261.03,2544.99
2013-07-09,1812.78,2274.45,2558.86
2013-07-10,1862.02,2342.88,2635.52
2013-07-11,1949.56,2413.09,2701.39
2013-07-12,1905.73,2395.21,2685.07
2013-07-15,1931.88,2445.58,2745.20
2013-07-16,1939.08,2466.94,2782.61
2013-07-17,1909.73,2429.47,2740.21
2013-07-18,1875.85,2421.65,2733.95
2013-07-19,1832.09,2364.83,2667.99
2013-07-22,1839.94,2410.65,2723.02
2013-07-23,1892.04,2475.16,2790.38
2013-07-24,1876.15,2492.94,2809.59
2013-07-25,1866.05,2448.69,2756.16
2013-07-26,1855.79,2441.72,2755.38
2013-07-29,1815.28,2392.63,2707.50
2013-07-30,1826.66,2381.80,2701.48
2013-07-31,1829.67,2393.48,2713.44
2013-08-01,1871.66,2468.08,2788.50
2013-08-02,1871.93,2477.29,2799.76
2013-08-05,1895.84,2519.41,2844.74
2013-08-06,1906.64,2550.06,2872.30
2013-08-07,1896.42,2521.49,2843.56
2013-08-08,1892.82,2526.99,2853.79
2013-08-09,1900.85,2531.90,2861.86
2013-08-12,1955.85,2572.82,2897.42
2013-08-13,1961.78,2582.90,2917.87
2013-08-14,1952.61,2577.53,2909.78
2013-08-15,1932.25,2536.37,2875.00
2013-08-16,1919.87,2483.28,2813.82
2013-08-19,1941.49,2528.07,2871.56
2013-08-20,1927.16,2515.25,2873.33
2013-08-21,1922.27,2527.07,2891.54
2013-08-22,1919.16,2531.52,2896.86
2013-08-23,1905.70,2534.03,2886.86
2013-08-26,1945.54,2586.32,2948.16
2013-08-27,1948.45,2606.70,2972.21
2013-08-28,1936.61,2587.12,2946.07
2013-08-29,1929.52,2578.49,2943.90
2013-08-30,1929.20,2542.79,2908.73
2013-09-02,1935.66,2559.21,2928.23
2013-09-03,1963.03,2601.08,2973.55
2013-09-04,1960.67,2602.58,2979.83
2013-09-05,1953.67,2610.14,2985.15
2013-09-06,1968.09,2631.16,3003.38
2013-09-09,2043.32,2657.97,3023.64
2013-09-10,2072.48,2678.00,3048.79
2013-09-11,2077.84,2657.41,3018.75
2013-09-12,2101.45,2655.79,3024.21
2013-09-13,2084.15,2665.51,3033.00
2013-09-16,2075.63,2670.00,3048.63
2013-09-17,2033.19,2624.85,2999.59
2013-09-18,2036.86,2651.46,3023.22
2013-09-23,2067.36,2707.63,3082.14
2013-09-24,2040.76,2710.12,3089.51
2013-09-25,2026.50,2700.86,3078.70
2013-09-26,1990.85,2651.10,3020.33
2013-09-27,1999.03,2669.55,3026.10
2013-09-30,2007.66,2714.25,3067.76
2013-10-08,2033.54,2756.00,3121.82
2013-10-09,2042.61,2788.96,3160.71
2013-10-10,2020.85,2758.00,3149.14
2013-10-11,2053.22,2795.37,3200.39
2013-10-14,2053.81,2821.62,3234.41
2013-10-15,2047.14,2826.47,3238.51
2013-10-16,2012.50,2739.67,3147.38
2013-10-17,2004.63,2732.10,3145.82
2013-10-18,2014.88,2747.29,3163.29
2013-10-21,2050.28,2819.26,3244.36
2013-10-22,2027.96,2778.10,3218.99
2013-10-23,2012.00,2710.30,3130.14
2013-10-24,1995.70,2690.53,3107.00
2013-10-25,1971.73,2632.80,3051.52
2013-10-28,1968.90,2630.14,3042.52
2013-10-29,1981.20,2576.70,2957.74
2013-10-30,2009.35,2613.31,3010.55
2013-10-31,1980.05,2570.33,2974.35
2013-11-01,1991.85,2559.94,2958.37
2013-11-04,1987.34,2567.91,2980.00
2013-11-05,1988.50,2598.94,3025.28
2013-11-06,1964.36,2566.47,2999.25
2013-11-07,1954.15,2534.87,2954.92
2013-11-08,1928.12,2497.53,2908.96
2013-11-11,1935.03,2502.83,2929.81
2013-11-12,1956.66,2527.99,2952.83
2013-11-13,1912.55,2482.74,2897.61
2013-11-14,1923.14,2526.17,2939.07
2013-11-15,1960.63,2578.73,3000.53
2013-11-18,2028.03,2639.11,3073.11
2013-11-19,2013.40,2640.22,3083.92
2013-11-20,2021.44,2666.96,3112.44
2013-11-21,2007.53,2662.46,3101.52
2013-11-22,1997.68,2648.35,3085.81
2013-11-25,1989.54,2645.35,3086.79
2013-11-26,1987.41,2644.61,3099.96
2013-11-27,2009.08,2687.93,3136.52
2013-11-28,2029.87,2711.26,3161.99
2013-11-29,2028.64,2730.70,3188.61
2013-12-02,2018.74,2617.34,3018.56
2013-12-03,2034.27,2667.61,3088.43
2013-12-04,2060.27,2705.30,3133.27
2013-12-05,2052.20,2694.05,3122.68
2013-12-06,2037.17,2687.99,3113.88
2013-12-09,2035.48,2710.96,3143.15
2013-12-10,2038.10,2709.83,3145.93
2013-12-11,2004.38,2684.64,3115.07
2013-12-12,2002.08,2695.35,3132.10
2013-12-13,1999.83,2697.21,3141.99
2013-12-16,1970.55,2649.00,3094.07
2013-12-17,1961.42,2633.55,3073.97
2013-12-18,1962.52,2626.29,3072.72
2013-12-19,1941.21,2600.18,3051.18
2013-12-20,1893.86,2564.53,3015.41
2013-12-23,1901.93,2559.67,3006.27
2013-12-24,1904.03,2575.69,3032.09
2013-12-25,1916.23,2608.63,3071.28
2013-12-26,1884.37,2561.21,3017.42
2013-12-27,1916.00,2600.20,3068.12
2013-12-30,1910.45,2610.69,3083.65
2013-12-31,1937.25,2627.06,3087.46
2014-01-02,1930.30,2643.03,3111.32
2014-01-03,1906.36,2625.68,3091.92
2014-01-06,1867.29,2551.59,3008.75
